"","trueNe","trueNe2","trueNe3","trueNe4","Ne","NeSv","Ne2","NeSv2","alpha","pcrit","r2","Va","Se","Sved","Jp","IndComp","Cjup","Cjdown","Njup","Njdown","lJup","Ljdown","pup","pdown","CjupSv","CjdownSv","NjupSv","NjdownSv","lJupSv","LjdownSv","pupSv","pdownSv","pop_size","sample_size","n_loci","al_per_loc","n_gen","n_rep","allele_dist"
"310",183.448275862,212.234042553,208.90052356,195.11002445,293.805745413464,376.867778225516,NA,NA,0.1,0.02,0.0114455431258813,4.11011508842643e-06,0.00202734187753976,0.0105610596210753,108.09321947074,127,-169.391003900071,69.5113795135969,-152.999149782771,72.5871499760987,-321.954211661913,76.8725262502902,-373.011257166028,82.566556183582,-149.213146694683,75.5769588446984,-136.043475236707,79.004589977064,-259.593216088946,83.8076878005075,-292.231850703336,90.2395109333147,200,100,5,10,50,25,1
"311",216.847826087,203.571428571,211.671087533,193.689320388,-429.300172848156,-384.069587390461,NA,NA,0.1,0.02,0.00953879858962303,3.979153308154e-06,0.00199478151890226,0.0104066968671153,50.260402749698,89,-89.565730846541,120.422684820324,-84.0952912924983,131.180979424247,-104.634771383289,96.3292739803957,-123.66603029348,155.134453427668,-85.5716386729981,126.610324975604,-80.340220385118,138.127728052198,-99.9079729691312,101.062232732693,-117.858662455322,164.017247152992,200,100,5,10,50,25,1
"312",207.272727273,186.885245902,206.735751295,210,305.186553641852,207.205832183368,NA,NA,0.1,0.02,0.0114038198165694,5.04926333444908e-06,0.00224705659351274,0.00979511348904509,68.0304918564421,100,-144.308190763292,64.3282789479782,-129.689805768867,67.5864920893835,-219.707494018829,62.1744990479108,-292.497823165468,75.1299417183554,-183.238966280365,60.1804351961152,-159.690364704929,62.8363451020055,-330.826865409635,58.4114164611981,-534.369497626622,68.8932794284422,200,100,5,10,50,25,1
"313",218.032786885,201.515151515,193.689320388,186.885245902,170.436037066251,196.02652527735,NA,NA,0.1,0.02,0.0122510144930116,7.13313102185458e-06,0.00267079220866292,0.0105505643480034,213.477810710423,115,-160.315647345313,48.1103756063473,-137.482962648111,50.5418831267731,1642.18222202137,78.0578715845725,-1014.79874896255,62.9389267104186,-142.593779790036,52.0927634581801,-123.795526492757,54.7029876459851,-11558.7145024574,84.9142789920287,-594.487847628298,68.1608862961812,200,100,5,10,50,25,1
"314",194.634146341,196.068796069,203.571428571,195.588235294,91.4069838880654,84.58189541816,NA,NA,0.1,0.02,0.0138831114292829,3.73743348257724e-06,0.00193324428942057,0.0099421577336323,107.66425067388,154,610.173462720487,46.2153459580995,865.511671330817,47.2617226038196,356.604407921631,43.3345508895862,253.698516681853,48.2881625167793,361.814769233692,45.8732521418016,437.991478376487,46.810841213179,255.201206715411,43.2816182281595,198.410656796815,47.7286201979957,200,100,5,10,50,25,1
"315",208.355091384,184.722222222,200.502512563,189.099526066,282.442683747019,316.787833448792,NA,NA,0.1,0.02,0.0114905310002513,2.74046891340456e-06,0.00165543617013902,0.010438302037717,144.964443060962,158,-238.584455350986,80.7286160266035,-216.907471406634,83.4685628727504,-446.911462537005,86.0479702956605,-492.927103490056,89.1355579779404,-218.071154325486,85.3850676723732,-199.51463363541,88.2960304624632,-383.751975784767,91.0419338756962,-417.515097543577,94.3358416727117,200,100,5,10,50,25,1
"316",203.053435115,215.094339623,182.191780822,207.272727273,796.519711609249,289.610689287765,NA,NA,0.1,0.02,0.010736399669973,5.42599325074158e-06,0.00232937615054795,0.00958542926154961,97.6709926074706,89,-109.348283040355,71.7125879245202,-99.6626833690559,76.3242954319875,-197.520834397079,93.0715249835643,-188.363922509665,88.4176036498391,-140.49880102996,63.5212922325543,-124.35433358441,66.9014476877837,-343.041160991218,78.701917718841,-315.805978722046,75.4951016035162,200,100,5,10,50,25,1
"317",207.272727273,196.551724138,211.111111111,202.025316456,-320.830257343595,-484.948539446672,NA,NA,0.1,0.02,0.00927332554871456,4.02552214973054e-06,0.00200637039195921,0.00996068370369254,121.519813533461,129,-83.6925500627456,132.181194073138,-78.7183112128056,145.75188892694,-124.692748469331,256.135621073141,-126.622150584784,273.491309118539,-89.5329480604034,117.345474857389,-83.5936487370544,127.575715686411,-141.284897336071,202.119084488121,-143.850309459833,212.598706315724,200,100,5,10,50,25,1
"318",212.8,189.099526066,194.160583942,200.502512563,-232.775514453435,-276.823224605618,NA,NA,0.1,0.02,0.00887427088653705,3.08802009064674e-06,0.00175727632734489,0.0100784087756474,57.7247853767601,157,-82.8411925927977,202.451066905757,-78.9071917692261,228.474588271687,-94.1256757879375,156.870852862559,-117.858903505442,694.318627403371,-85.8284539095321,178.229788816298,-81.408028777889,197.668564338857,-98.6586005127609,142.606017988638,-126.390798007266,463.447714944354,200,100,5,10,50,25,1
"319",196.551724138,201.007556675,190.453460621,210.55408971,106.997437165678,122.722636910795,NA,NA,0.1,0.02,0.0133740692558888,5.19434659426512e-06,0.00227911092188711,0.0106579172750963,86.935357022691,114,-726.196870008393,45.372891055167,-482.552297721178,46.8259641118703,1189.83729217973,44.2514777346645,575.143227610935,48.6847594278236,-417.063906198551,49.9566607083429,-322.7935164589,51.5600324624081,-5625.46959256039,48.722812618754,1397.25736775326,53.6186841220289,200,100,5,10,50,25,1
